"game_id","time","human_id","ai_id","prolific_id","condition","difficulty","confidence","comments","game","round","human_action","human_rt","ai_action","ai_rt","winner","ai_action_prev","human_action_prev","pred_a1_level0","pred_a2_level0","pred_a3_level0","pred_a4_level0","pred_a5_level0","pred_a1_level1","pred_a2_level1","pred_a3_level1","pred_a4_level1","pred_a5_level1","pred_a1_level2","pred_a2_level2","pred_a3_level2","pred_a4_level2","pred_a5_level2","ai_action_num","human_action_num","score","block","h_action","a_action","QLS_lik","Bayes_NT_lik","Bayes_Tr_lik"
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","fwg",47,"grass",3685,"grass",2294.82116388197,"tie","fire","fire",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,0,2,"G","G",0.365983618646963,0.222263301165516,0.220027633210643
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","fwg",48,"grass",3664,"water",2099.96999758485,"human","grass","grass",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,3,1,2,"G","W",0.899945980273468,0.624938164703245,0.61535085065673
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","fwg",49,"fire",1630,"fire",799.547205057726,"tie","water","grass",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2,"F","F",0.0826075139822802,0.118727101366815,0.11840415867521
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","fwg",50,"grass",2295,"grass",2085.7296778965,"tie","fire","fire",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,0,2,"G","G",0.485095933199322,0.209457613410845,0.214783780787717
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",1,"four",44956,"two",2158.96167620186,"tie",NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2,4,0,1,"4","2",0.2,0.2,0.2
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",2,"four",2006,"four",2300.85084665769,"tie","two","four",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,0,1,"4","4",0.2,0.246806616611164,0.164689064920457
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",3,"two",4615,"one",1538.88567492553,"human","four","four",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1,1,"2","1",0.2,0.258529138809283,0.4889629669042
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",4,"four",5125,"three",1438.08593273755,"human","one","two",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,1,1,"4","3",0.2,0.302880323042215,0.519113783903216
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",5,"two",3772,"five",1548.06284828302,"tie","three","four",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,2,0,1,"2","5",0.2,0.129277190625791,0.110300343525041
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",6,"three",11260,"two",2111.20154754544,"human","five","two",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,1,1,"3","2",0.2,0.328471864779185,0.527309286060613
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",7,"five",4134,"four",627.307077502747,"human","two","three",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,5,1,1,"5","4",0.2,0.312058275757986,0.508892219148914
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",8,"three",3021,"one",1649.56105278983,"tie","four","five",0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,3,0,1,"3","1",0.2,0.105555987984327,0.0911737552383086
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",9,"four",4784,"three",2339.94284026604,"human","one","three",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,1,1,"4","3",0.2,0.364649774621658,0.536267299670315
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",10,"two",1869,"five",1999.8226706472,"tie","three","four",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,2,0,1,"2","5",0.284238663715034,0.126256364051612,0.107815118437172
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",11,"two",10406,"two",2048.29297100485,"tie","five","two",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,1,"2","2",0.124875554601875,0.1348852576501,0.111350971068346
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",12,"five",5129,"four",1463.47704826409,"human","two","two",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,5,1,1,"5","4",0.2,0.380098443532563,0.527880801759483
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",13,"two",3543,"one",2913.90554834833,"human","four","five",0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2,1,1,"2","1",0.178940334071242,0.493823343601552,0.599527640606127
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",14,"four",4168,"three",2450.0576222616,"human","one","two",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,1,1,"4","3",0.5004977815925,0.428770609273435,0.551540679821379
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",15,"one",5001,"five",2936.63950447447,"human","three","four",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,1,1,1,"1","5",0.165132569922985,0.417543425883779,0.536999678256669
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",16,"four",2093,"two",2407.06172927531,"tie","five","one",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,4,0,1,"4","2",0.2,0.105304059884601,0.0930823256218903
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",17,"five",3919,"four",1436.77147971295,"human","two","four",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,5,1,1,"5","4",0.178940334071242,0.438474942353481,0.541747107661283
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",18,"two",1710,"one",992.939328433457,"human","four","five",0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2,1,1,"2","1",0.466236989892682,0.536005510303194,0.605996044394292
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",19,"four",3234,"three",2541.64112345631,"human","one","two",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,1,1,"4","3",0.684734079832288,0.480673708552796,0.562829999427909
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",20,"one",4977,"five",1787.26867424619,"human","three","four",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,1,1,1,"1","5",0.442199840764077,0.471422599635299,0.549908076828309
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",21,"four",3680,"two",1000.41058786577,"tie","five","one",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,4,0,1,"4","2",0.284238663715034,0.10098317874429,0.0924171535914147
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",22,"five",8078,"four",562.085058297443,"human","two","four",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,5,1,1,"5","4",0.466236989892682,0.488705375896459,0.554122463553027
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",23,"two",5153,"one",2565.6616896516,"human","four","five",0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2,1,1,"2","1",0.654383792442277,0.567384751524012,0.611538267024165
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",24,"three",3695,"three",1795.05902206251,"tie","one","two",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,"3","3",0.0575706598421116,0.114967382370692,0.105239922246925
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",25,"one",7678,"five",2140.09084543765,"human","three","three",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,1,1,1,"1","5",0.2,0.515257688015087,0.561385249124872
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",26,"four",4089,"two",996.002004589617,"tie","five","one",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,4,0,2,"4","2",0.33946972030806,0.0977870951990146,0.0918583958740147
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",27,"five",5022,"four",929.944328634442,"human","two","four",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,5,1,2,"5","4",0.654383792442277,0.52851556204606,0.565108064585962
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",28,"two",3312,"one",1901.1379360085,"human","four","five",0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2,1,2,"2","1",0.744495533659462,0.589382994112401,0.616270261338743
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",29,"five",3456,"three",2051.23953324654,"tie","one","two",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,2,"5","3",0.0556842047672053,0.108899145844117,0.103339700512464
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",30,"one",7907,"five",2897.18918973337,"human","three","five",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,5,1,1,2,"1","5",0.2,0.536663566275345,0.55959886897527
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",31,"three",4940,"five",2452.15974283479,"tie","five","one",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5,3,0,2,"3","5",0.156901350377691,0.610199372439913,0.630358068903195
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",32,"two",5572,"two",2775.36366379402,"tie","five","three",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,2,"2","2",0.2,0.106377980232622,0.10237306689238
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",33,"five",2394,"four",1073.49375283527,"human","two","two",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,5,1,2,"5","4",0.5004977815925,0.561273128655446,0.576504014644673
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",34,"two",2519,"one",2408.75237937215,"human","four","five",0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2,1,2,"2","1",0.787462742133917,0.603066500883592,0.620208185232318
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",35,"five",2220,"three",2099.78937299178,"tie","one","two",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,2,"5","3",0.0856454520749048,0.103592017830618,0.101312297733347
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",36,"one",23443,"five",2311.09474359713,"human","three","five",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,5,1,1,2,"1","5",0.5004977815925,0.567599934316783,0.571924939046617
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",37,"four",4666,"two",917.177745449252,"tie","five","one",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,4,0,2,"4","2",0.340917863498909,0.0944475886311819,0.0910862377920055
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",38,"five",2049,"four",777.970871949093,"human","two","four",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,5,1,2,"5","4",0.744495533659462,0.582526267919519,0.584920994326071
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",39,"two",4988,"two",2492.62094126799,"tie","four","five",0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2,2,0,2,"2","2",0.809006579472219,0.613430785229652,0.623682723753006
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",40,"five",4798,"four",2953.35993031279,"human","two","two",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,5,1,2,"5","4",0.684734079832288,0.587307588160871,0.58722299464954
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",41,"two",2015,"one",780.420099310389,"human","four","five",0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2,1,2,"2","1",0.643971381855484,0.615245531290198,0.624452100469157
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",42,"four",1832,"three",1294.93776954511,"human","one","two",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,1,2,"4","3",0.703158217042977,0.598849122577405,0.599106536158933
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",43,"three",2417,"five",2867.38476497086,"tie","three","four",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,3,0,2,"3","5",0.0727619740729424,0.0978114154159775,0.0975571838858616
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",44,"two",7315,"two",2625.0467891816,"tie","five","three",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,2,"2","2",0.284238663715034,0.098058937727135,0.0986384857086298
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",45,"five",4741,"four",2439.67778402236,"human","two","two",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,5,1,2,"5","4",0.769717360631554,0.603233301285997,0.595955047969406
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",46,"two",6785,"one",1542.45735710905,"human","four","five",0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2,1,2,"2","1",0.739618836656447,0.621707782263061,0.627590944878839
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",47,"four",2568,"three",1023.66828179775,"human","one","two",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,1,2,"4","3",0.750749651927506,0.610753188204223,0.605988901040676
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",48,"two",1905,"five",1388.33637240599,"tie","three","four",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,2,0,2,"2","5",0.143438129417347,0.0957722927157837,0.0963140609201299
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",49,"three",11671,"two",2374.271121056,"human","five","two",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,1,2,"3","2",0.466236989892682,0.614789419223141,0.608891434082315
"c94f22de-1037-497a-895a-2782c6adc054","2018-07-17 20:40:14","E8kPvIi6RmunS_t2AAAu","hI85YrzL8sufZFWhAAAv","581d38509b5b8800014d507e","Level2",70,88,"follow a pattern of choices, either right to left, left to right or in the number situation, skip 2 numbers each choice ","numbers",50,"one",1688,"four",2383.37166165754,"tie","two","three",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,2,"1","4",0.124875554601875,0.0950625213476611,0.095779226378407
"cd17271e-602b-48a1-9d42-f0e5810937ce","2018-07-18 15:38:58","Hg433PNmJWz9FixvAACM","3tuKzMc6FNq-7pXiAACN","5a7468d3b093f80001a742e2","Level2",76,68,"For the numbers, I believe my opponent was mostly following selections by two apart with a cycle of one apart now and then. It was hard to pinpoint precisely but it seemed like every few choices it would move by one instead of two as a choice. For the nature elements, my opponent seemed to pick fire, grass, water in that order more often than not. In the rock, paper, scissors game, my opponent appears to be following paper, rock, scissors if I recall right. I just remember that I was able to click rock, paper, rock to counter them more often than not.","rps",1,"paper",6364,"rock",2526.09948738849,"human",NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,1,2,1,1,"P","R",0.333333333333333,0.333333220304206,0.333333333332704
"cd17271e-602b-48a1-9d42-f0e5810937ce","2018-07-18 15:38:58","Hg433PNmJWz9FixvAACM","3tuKzMc6FNq-7pXiAACN","5a7468d3b093f80001a742e2","Level2",76,68,"For the numbers, I believe my opponent was mostly following selections by two apart with a cycle of one apart now and then. It was hard to pinpoint precisely but it seemed like every few choices it would move by one instead of two as a choice. For the nature elements, my opponent seemed to pick fire, grass, water in that order more often than not. In the rock, paper, scissors game, my opponent appears to be following paper, rock, scissors if I recall right. I just remember that I was able to click rock, paper, rock to counter them more often than not.","rps",2,"rock",6299,"scissors",1923.11476306768,"human","rock","paper",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,"R","S",0.333333333333333,0.478825620617347,0.467335809893553
